WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
train epoch=0, loader_type='Both', approx_losses.avg=0.00014899110006346805, constraint_losses.avg=5.665329160824296e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=438, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=439, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=440, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=441, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=442, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=443, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=444, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=445, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=446, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=447, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=448, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=449, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=450, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=451, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=452, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=453, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=454, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=455, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=456, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=457, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
